transaction_id,constituent_id,appeal_id,campaign_id,fund_id,date,amount,payment_method,type,status
17243,2418,22,8,3,2022-10-03,34.26,Credit Card,Gift,Completed
17244,1258,22,8,3,2022-10-03,120.1,Credit Card,Gift,Completed
17245,2341,22,8,3,2022-10-02,14.9,Cash,Gift,Completed
17246,954,22,8,3,2022-10-03,158.1,Credit Card,Gift,Completed
17247,4484,22,8,3,2022-10-03,140.42,Credit Card,Gift,Completed
17248,1978,22,8,3,2022-10-02,68.8,Check,Gift,Completed
17249,4573,22,8,3,2022-10-02,64.08,Credit Card,Gift,Completed
17250,2316,22,8,7,2022-10-01,50.14,Credit Card,Gift,Completed
17251,1887,22,8,3,2022-10-01,41.42,Cash,Gift,Completed
17252,3649,22,8,4,2022-10-01,132.44,Credit Card,Gift,Completed
17253,4708,22,8,4,2022-10-02,839.64,Credit Card,Gift,Completed
17254,3965,22,8,3,2022-10-03,32.24,Credit Card,Gift,Completed
17255,1358,22,8,4,2022-10-01,196.9,Cash,Gift,Completed
17256,2377,22,8,3,2022-10-01,111.94,Credit Card,Gift,Completed
17257,3413,22,8,3,2022-10-02,108.92,Credit Card,Gift,Completed
17258,1023,22,8,3,2022-10-03,199.86,Credit Card,Gift,Completed
17259,1919,22,8,3,2022-10-01,30.78,Credit Card,Gift,Completed
17260,2576,22,8,4,2022-10-02,81.34,Credit Card,Gift,Completed
17261,3993,22,8,7,2022-10-01,124.34,ACH,Gift,Completed
17262,3479,22,8,3,2022-09-30,83.46,Credit Card,Gift,Completed
17263,2134,22,8,3,2022-10-01,114.82,Credit Card,Gift,Completed
17264,3654,22,8,3,2022-10-02,143.28,Credit Card,Gift,Completed
17265,1647,22,8,7,2022-10-03,4754.14,Check,Gift,Completed
17266,157,22,8,3,2022-10-02,4894.58,Credit Card,Gift,Completed
17267,3995,22,8,3,2022-10-03,190.36,Credit Card,Gift,Completed
17268,1590,22,8,3,2022-10-03,37.12,Credit Card,Gift,Completed
17269,4040,22,8,3,2022-10-03,179.92,Check,Gift,Completed
17270,4065,22,8,3,2022-10-03,886.16,Credit Card,Gift,Completed
17271,4535,22,8,4,2022-10-03,159.28,Check,Gift,Completed
17272,1847,22,8,4,2022-10-02,194.28,Check,Gift,Completed
17273,1223,22,8,3,2022-10-02,2554.62,Other,Gift,Completed
17274,2249,22,8,3,2022-10-02,1104.86,Credit Card,Gift,Completed
17275,1867,22,8,3,2022-09-30,33.44,Credit Card,Gift,Completed
17276,1715,22,8,4,2022-10-01,174.76,Cash,Gift,Completed
17277,1194,22,8,4,2022-10-03,70.4,Credit Card,Gift,Completed
17278,4273,22,8,3,2022-10-03,477.66,Credit Card,Gift,Completed
17279,553,22,8,3,2022-10-02,228.34,Check,Gift,Completed
17280,4467,22,8,3,2022-10-02,755.32,Credit Card,Gift,Completed
17281,4467,22,8,3,2022-10-03,687.7639999999999,Credit Card,Gift,Completed
17282,1534,22,8,3,2022-10-02,691.1,ACH,Gift,Completed
17283,499,22,8,3,2022-10-02,4771.2,Check,Gift,Completed
17284,1480,22,8,4,2022-10-01,123.8,ACH,Gift,Completed
17285,3896,22,8,3,2022-10-02,25.64,Credit Card,Gift,Completed
17286,4555,22,8,3,2022-10-03,135.8,ACH,Gift,Completed
17287,957,22,8,4,2022-10-01,487.6,Check,Gift,Completed
17288,2388,22,8,4,2022-10-02,209.8,Credit Card,Gift,Completed
17289,857,22,8,3,2022-10-02,119.12,Credit Card,Gift,Completed
17290,1899,22,8,3,2022-10-03,184.4,ACH,Gift,Completed
17291,4690,22,8,3,2022-10-03,130.84,Credit Card,Gift,Completed
17292,419,22,8,7,2022-10-01,2827.4,ACH,Gift,Completed
17293,419,22,8,3,2022-10-03,962.5139999999999,Check,Gift,Completed
17294,2746,22,8,7,2022-10-03,338.98,Credit Card,Gift,Completed
17295,2630,22,8,3,2022-10-02,45.32,Credit Card,Gift,Completed
17296,3957,22,8,3,2022-10-02,183.98,Credit Card,Gift,Completed
17297,4460,22,8,3,2022-10-02,114.06,Credit Card,Gift,Completed
17298,146,22,8,3,2022-10-03,2108.66,Check,Gift,Completed
17299,3942,22,8,3,2022-10-03,321.7,Credit Card,Gift,Completed
17300,4927,22,8,4,2022-10-03,542.18,Credit Card,Gift,Completed
17301,1850,22,8,3,2022-10-02,275.82,Check,Gift,Completed
17302,1127,22,8,3,2022-10-01,66.04,Check,Gift,Completed
17303,3591,22,8,3,2022-10-03,123.94,Credit Card,Gift,Completed
17304,1329,22,8,3,2022-10-02,47.78,Credit Card,Gift,Completed
17305,3611,22,8,3,2022-10-01,59.56,Credit Card,Gift,Completed
17306,3205,22,8,7,2022-10-01,170.04,ACH,Gift,Completed
17307,1193,22,8,3,2022-10-03,532.48,Credit Card,Gift,Completed
17308,1193,22,8,7,2022-10-02,637.588,Check,Gift,Completed
17309,1346,22,8,3,2022-10-03,145.3,Credit Card,Gift,Completed
17310,582,22,8,3,2022-10-02,1584.5,Credit Card,Gift,Completed
17311,2039,22,8,3,2022-10-03,970.68,ACH,Gift,Completed
17312,945,22,8,3,2022-10-02,25.36,Credit Card,Gift,Completed
17313,482,22,8,7,2022-10-01,593.88,Credit Card,Gift,Completed
17314,4963,22,8,3,2022-10-01,504.42,Credit Card,Gift,Completed
17315,1410,22,8,3,2022-09-30,60.7,Credit Card,Gift,Completed
17316,805,22,8,4,2022-10-02,212.66,Credit Card,Gift,Completed
17317,3113,22,8,3,2022-10-03,158.84,Credit Card,Gift,Completed
17318,3483,22,8,3,2022-10-01,584.54,Credit Card,Gift,Completed
17319,3182,22,8,3,2022-10-01,132.58,Credit Card,Gift,Completed
17320,3174,22,8,3,2022-10-03,100.48,Credit Card,Gift,Completed
17321,298,22,8,4,2022-10-03,779.82,ACH,Gift,Completed
17322,1130,22,8,7,2022-10-03,99.06,Credit Card,Gift,Completed
17323,851,22,8,3,2022-10-02,80.88,Check,Gift,Completed
17324,990,22,8,3,2022-10-01,180.62,Credit Card,Gift,Completed
17325,1404,22,8,4,2022-10-01,53.5,Check,Gift,Completed
17326,3689,22,8,3,2022-10-03,631.78,Credit Card,Gift,Completed
17327,417,22,8,4,2022-10-03,66747.66,Check,Gift,Completed
17328,1806,22,8,4,2022-10-01,815.26,Cash,Gift,Completed
17329,1779,22,8,3,2022-10-01,1657.54,Credit Card,Gift,Completed
17330,4770,22,8,3,2022-10-03,18.6,Credit Card,Gift,Completed
17331,902,22,8,3,2022-10-01,153.04,Credit Card,Gift,Completed
17332,3309,22,8,3,2022-10-02,69.1,Credit Card,Gift,Completed
17333,919,22,8,4,2022-10-01,204.94,Check,Gift,Completed
17334,1891,22,8,3,2022-10-02,83.76,Credit Card,Gift,Completed
17335,2881,22,8,3,2022-10-02,126.7,Credit Card,Gift,Completed
17336,3630,22,8,4,2022-10-02,75.82,Credit Card,Gift,Completed
17337,4075,22,8,3,2022-09-30,4546.3,Credit Card,Gift,Completed
17338,470,22,8,3,2022-10-01,10272.42,ACH,Gift,Completed
17339,3874,22,8,4,2022-10-02,119.12,Credit Card,Gift,Completed
17340,1506,22,8,3,2022-10-01,28809.22,Check,Gift,Completed
17341,1506,22,8,3,2022-10-03,3712.1839999999997,Check,Gift,Completed
17342,1506,22,8,4,2022-10-02,3829.1259999999997,Check,Gift,Completed
17343,1839,22,8,3,2022-10-03,518.52,Credit Card,Gift,Completed
17344,1538,22,8,3,2022-10-01,249.96,Check,Gift,Completed
17345,557,22,8,4,2022-10-03,4306.82,Check,Gift,Completed
17346,3642,22,8,3,2022-09-30,160.98,Check,Gift,Completed
17347,3632,22,8,3,2022-10-02,105.66,Check,Gift,Completed
17348,4456,22,8,7,2022-10-02,941.32,Check,Gift,Completed
17349,1586,22,8,4,2022-10-03,549.68,Credit Card,Gift,Completed
17350,3625,22,8,3,2022-10-01,354.14,ACH,Gift,Completed
17351,599,22,8,3,2022-10-01,2743.74,ACH,Gift,Completed
17352,2637,22,8,3,2022-10-03,230.64,Credit Card,Gift,Completed
17353,3769,22,8,3,2022-10-03,227.12,Credit Card,Gift,Completed
17354,2202,22,8,3,2022-10-02,85.38,Check,Gift,Completed
17355,952,22,8,3,2022-10-02,806.76,Credit Card,Gift,Completed
17356,3532,22,8,7,2022-10-02,133.12,Credit Card,Gift,Completed
17357,311,22,8,3,2022-10-02,125147.96,Other,Gift,Completed
17358,1522,22,8,3,2022-10-01,56.0,Credit Card,Gift,Completed
17359,1647,22,8,4,2022-10-02,4532.04,Check,Gift,Completed
17360,1786,22,8,3,2022-10-03,833.56,Credit Card,Gift,Completed
17361,1258,22,8,3,2022-10-02,183.58,Credit Card,Gift,Completed
17362,2138,22,8,3,2022-10-03,258.64,ACH,Gift,Completed
17363,919,22,8,3,2022-10-03,858.32,Credit Card,Gift,Completed
17364,3909,22,8,3,2022-09-30,123.1,Credit Card,Gift,Completed
17365,1262,22,8,3,2022-10-02,79.66,Credit Card,Gift,Completed
17366,3907,22,8,4,2022-10-03,351.18,Credit Card,Gift,Completed
17367,3886,22,8,7,2022-10-03,277.78,Credit Card,Gift,Completed
17368,4981,22,8,3,2022-10-01,195.94,Credit Card,Gift,Completed
17369,4009,22,8,4,2022-10-02,670.4,Check,Gift,Completed
17370,4770,22,8,3,2022-10-03,60.54,Credit Card,Gift,Completed
17371,2505,22,8,3,2022-10-03,26.74,Credit Card,Gift,Completed
17372,1815,22,8,3,2022-10-02,54.3,Credit Card,Gift,Completed
17373,4321,23,8,4,2022-11-15,9.04,Credit Card,Gift,Completed
17374,3692,23,8,4,2022-11-16,126.32,Credit Card,Gift,Completed
17375,4680,23,8,4,2022-11-15,165.0,Credit Card,Gift,Completed
17376,4141,23,8,3,2022-11-15,78.22,Check,Gift,Completed
17377,1771,23,8,3,2022-11-15,48.74,Credit Card,Gift,Completed
17378,1381,23,8,4,2022-11-16,148.74,Credit Card,Gift,Completed
17379,2244,23,8,3,2022-11-16,102.44,Check,Gift,Completed
17380,2244,23,8,7,2022-11-16,110.06,Credit Card,Gift,Completed
17381,60,23,8,3,2022-11-15,6176.44,Check,Gift,Completed
17382,4495,23,8,3,2022-11-16,74.9,Credit Card,Gift,Completed
17383,3631,23,8,3,2022-11-14,297.42,Credit Card,Gift,Completed
17384,3234,23,8,3,2022-11-14,682.3,Check,Gift,Completed
17385,2166,23,8,3,2022-11-15,204.46,Credit Card,Gift,Completed
17386,3315,23,8,3,2022-11-16,104.56,Credit Card,Gift,Completed
17387,3455,23,8,3,2022-11-15,54.24,Credit Card,Gift,Completed
17388,4177,23,8,3,2022-11-16,124.64,Credit Card,Gift,Completed
17389,3229,23,8,3,2022-11-16,3954.9,Other,Gift,Completed
17390,474,23,8,3,2022-11-14,2766.82,Check,Gift,Completed
17391,416,23,8,3,2022-11-16,761.18,Check,Gift,Completed
17392,3467,23,8,3,2022-11-15,98.42,Cash,Gift,Completed
17393,1938,23,8,3,2022-11-15,58.04,ACH,Gift,Completed
17394,3307,23,8,3,2022-11-14,30.16,Credit Card,Gift,Completed
17395,2454,23,8,3,2022-11-15,3381.98,Check,Gift,Completed
17396,1088,23,8,3,2022-11-15,912.68,Check,Gift,Completed
17397,1088,23,8,4,2022-11-16,208.25,Credit Card,Gift,Completed
17398,895,23,8,4,2022-11-16,195.96,Credit Card,Gift,Completed
17399,4860,23,8,4,2022-11-16,108.06,Check,Gift,Completed
17400,3813,23,8,3,2022-11-15,265.46,Credit Card,Gift,Completed
17401,2889,23,8,3,2022-11-16,164.26,Credit Card,Gift,Completed
17402,3645,23,8,3,2022-11-16,90.04,ACH,Gift,Completed
17403,4364,23,8,3,2022-11-16,155.02,Credit Card,Gift,Completed
17404,4685,23,8,3,2022-11-15,135.82,Credit Card,Gift,Completed
17405,2225,23,8,3,2022-11-14,199.68,ACH,Gift,Completed
17406,1079,23,8,4,2022-11-16,44.9,Credit Card,Gift,Completed
17407,3995,23,8,7,2022-11-15,130.22,Check,Gift,Completed
17408,1027,23,8,3,2022-11-15,4655.84,Credit Card,Gift,Completed
17409,3197,23,8,4,2022-11-14,168.66,Check,Gift,Completed
17410,947,23,8,4,2022-11-16,185.66,Check,Gift,Completed
17411,4979,23,8,3,2022-11-16,83.74,Credit Card,Gift,Completed
17412,274,23,8,3,2022-11-15,1131.28,Check,Gift,Completed
17413,3914,23,8,4,2022-11-16,32.14,Credit Card,Gift,Completed
17414,4860,23,8,4,2022-11-15,105.0,Check,Gift,Completed
17415,4495,23,8,3,2022-11-16,99.6,Credit Card,Gift,Completed
17416,3914,23,8,3,2022-11-15,17.32,Credit Card,Gift,Completed
17417,4716,23,8,3,2022-11-15,191.9,Credit Card,Gift,Completed
17418,3420,23,8,3,2022-11-15,189.2,Credit Card,Gift,Completed
17419,1403,23,8,7,2022-11-16,53.54,ACH,Gift,Completed
17420,3578,23,8,3,2022-11-15,74.04,Other,Gift,Completed
17421,357,23,8,3,2022-11-15,11227.3,Check,Gift,Completed
17422,553,23,8,3,2022-11-15,633.54,ACH,Gift,Completed
17423,553,23,8,3,2022-11-15,579.04,Check,Gift,Completed
17424,2755,23,8,3,2022-11-14,176.28,Check,Gift,Completed
17425,2777,23,8,4,2022-11-16,1166.18,ACH,Gift,Completed
17426,3479,23,8,3,2022-11-14,202.78,Cash,Gift,Completed
17427,2454,23,8,7,2022-11-15,1879.9,Check,Gift,Completed
17428,1040,23,8,4,2022-11-15,400.74,Check,Gift,Completed
17429,2868,23,8,3,2022-11-15,140.24,Other,Gift,Completed
17430,4316,23,8,3,2022-11-15,96.78,Credit Card,Gift,Completed
17431,721,23,8,7,2022-11-15,159676.02,Check,Gift,Completed
17432,1890,23,8,3,2022-11-15,84.7,Check,Gift,Completed
17433,4527,23,8,3,2022-11-15,141.68,Credit Card,Gift,Completed
17434,1916,23,8,3,2022-11-15,171.96,Credit Card,Gift,Completed
17435,3779,23,8,3,2022-11-14,5429.4,Credit Card,Gift,Completed
17436,3123,23,8,3,2022-11-15,132.42,Check,Gift,Completed
17437,534,23,8,4,2022-11-16,364.26,Check,Gift,Completed
17438,4061,23,8,3,2022-11-16,40.18,ACH,Gift,Completed
17439,1098,23,8,4,2022-11-15,48.28,Credit Card,Gift,Completed
17440,2103,23,8,7,2022-11-16,136.08,Credit Card,Gift,Completed
17441,3332,23,8,4,2022-11-14,59.72,Credit Card,Gift,Completed
17442,64,23,8,3,2022-11-16,10798.4,ACH,Gift,Completed
17443,2796,23,8,3,2022-11-16,144.86,Credit Card,Gift,Completed
17444,619,23,8,3,2022-11-14,1364.52,Credit Card,Gift,Completed
17445,3351,23,8,4,2022-11-16,11.52,Credit Card,Gift,Completed
17446,256,23,8,3,2022-11-15,6174.12,Check,Gift,Completed
17447,2117,23,8,4,2022-11-16,91.88,Credit Card,Gift,Completed
17448,4405,23,8,3,2022-11-16,38.06,Credit Card,Gift,Completed
17449,1454,23,8,3,2022-11-16,223.84,ACH,Gift,Completed
17450,1857,23,8,3,2022-11-16,171.18,Credit Card,Gift,Completed
17451,4790,23,8,3,2022-11-15,237.06,Credit Card,Gift,Completed
17452,4681,23,8,3,2022-11-15,1972.92,Check,Gift,Completed
17453,2082,23,8,3,2022-11-15,111.72,Check,Gift,Completed
17454,445,23,8,4,2022-11-15,1580.68,ACH,Gift,Completed
17455,4852,23,8,4,2022-11-16,154.18,Credit Card,Gift,Completed
17456,3024,23,8,4,2022-11-16,47.52,Check,Gift,Completed
17457,943,23,8,3,2022-11-15,10.9,Credit Card,Gift,Completed
17458,750,23,8,7,2022-11-15,4286.22,ACH,Gift,Completed
17459,1345,23,8,3,2022-11-15,595.34,ACH,Gift,Completed
17460,2338,23,8,3,2022-11-16,195.94,Cash,Gift,Completed
17461,998,23,8,3,2022-11-16,378.6,Credit Card,Gift,Completed
17462,1092,23,8,3,2022-11-15,161.58,Check,Gift,Completed
17463,662,23,8,3,2022-11-15,1184.56,Check,Gift,Completed
17464,3052,23,8,4,2022-11-16,22.36,Credit Card,Gift,Completed
17465,3105,23,8,3,2022-11-16,163.38,Credit Card,Gift,Completed
17466,158,23,8,3,2022-11-15,341.28,Credit Card,Gift,Completed
17467,3944,23,8,3,2022-11-16,238.78,Credit Card,Gift,Completed
17468,3320,23,8,3,2022-11-15,19.1,Credit Card,Gift,Completed
17469,632,23,8,3,2022-11-14,2856.36,Check,Gift,Completed
17470,3272,23,8,3,2022-11-16,71.2,Credit Card,Gift,Completed
17471,1118,23,8,7,2022-11-16,52.74,Credit Card,Gift,Completed
17472,2024,23,8,4,2022-11-14,165.12,Credit Card,Gift,Completed
17473,3109,23,8,7,2022-11-15,364.8,Other,Gift,Completed
17474,4702,23,8,4,2022-11-16,27417.86,Credit Card,Gift,Completed
17475,250,23,8,3,2022-11-16,863.0,Credit Card,Gift,Completed
17476,2496,23,8,3,2022-11-16,59.4,Credit Card,Gift,Completed
17477,1274,23,8,3,2022-11-15,132.4,Credit Card,Gift,Completed
17478,1118,23,8,3,2022-11-15,148.38,Credit Card,Gift,Completed
17479,3344,23,8,3,2022-11-16,180.02,Cash,Gift,Completed
17480,1003,23,8,3,2022-11-16,431.0,Credit Card,Gift,Completed
17481,3052,23,8,3,2022-11-15,13.12,Credit Card,Gift,Completed
17482,840,23,8,3,2022-11-16,143.14,Check,Gift,Completed
17483,274,23,8,3,2022-11-15,1412.96,Credit Card,Gift,Completed
17484,4577,23,8,3,2022-11-14,94.36,Credit Card,Gift,Completed
17485,4216,23,8,3,2022-11-16,351.14,Check,Gift,Completed
17486,3479,23,8,3,2022-11-16,133.1,ACH,Gift,Completed
17487,471,23,8,3,2022-11-15,914.04,Check,Gift,Completed
17488,4527,23,8,3,2022-11-15,53.34,Check,Gift,Completed
17489,4812,23,8,3,2022-11-14,156.76,Check,Gift,Completed
17490,1607,23,8,7,2022-11-16,152.08,Check,Gift,Completed
17491,2600,23,8,3,2022-11-15,159.34,Credit Card,Gift,Completed
17492,4982,23,8,3,2022-11-14,38665.4,Credit Card,Gift,Completed
17493,321,23,8,3,2022-11-16,842.8,ACH,Gift,Completed
17494,1140,23,8,3,2022-11-15,56.44,Credit Card,Gift,Completed
17495,20,23,8,3,2022-11-16,7945.58,Check,Gift,Completed
17496,1847,23,8,4,2022-11-16,24.66,ACH,Gift,Completed
17497,163,23,8,7,2022-11-15,23921.28,Check,Gift,Completed
17498,4233,23,8,3,2022-11-16,140.2,Check,Gift,Completed
17499,4381,23,8,3,2022-11-16,987.54,Credit Card,Gift,Completed
17500,250,23,8,3,2022-11-15,555.8,Check,Gift,Completed
17501,2025,23,8,4,2022-11-16,449.66,Credit Card,Gift,Completed
17502,3518,23,8,3,2022-11-15,479.26,Check,Gift,Completed
17503,1045,23,8,3,2022-11-15,3443.4,Credit Card,Gift,Completed
17504,999,23,8,3,2022-11-16,131.96,Check,Gift,Completed
17505,3891,23,8,7,2022-11-15,238.82,Check,Gift,Completed
17506,4249,23,8,7,2022-11-16,49.44,Credit Card,Gift,Completed
17507,2176,23,8,7,2022-11-14,74.66,Other,Gift,Completed
17508,4892,23,8,3,2022-11-16,146.66,Credit Card,Gift,Completed
17509,4716,23,8,4,2022-11-16,97.74,Credit Card,Gift,Completed
17510,4612,23,8,3,2022-11-15,2130.14,Credit Card,Gift,Completed
17511,4235,23,8,3,2022-11-15,45.76,Credit Card,Gift,Completed
17512,4235,23,8,3,2022-11-16,26.992,Check,Gift,Completed
17513,4235,23,8,3,2022-11-16,22.778,Credit Card,Gift,Completed
17514,3479,23,8,3,2022-11-15,58.38,Credit Card,Gift,Completed
17515,3778,23,8,3,2022-11-14,1814.38,Check,Gift,Completed
17516,2470,23,8,3,2022-11-14,2015.96,Credit Card,Gift,Completed
17517,2627,23,8,3,2022-11-16,495.88,Check,Gift,Completed
17518,3841,23,8,3,2022-11-16,107.5,Credit Card,Gift,Completed
17519,1985,23,8,4,2022-11-15,166.08,Credit Card,Gift,Completed
17520,3782,23,8,3,2022-11-14,186.48,Check,Gift,Completed
17521,3036,23,8,4,2022-11-16,765.36,Credit Card,Gift,Completed
17522,3491,23,8,3,2022-11-16,194.88,Credit Card,Gift,Completed
17523,4042,23,8,3,2022-11-14,96.88,Credit Card,Gift,Completed
17524,3379,23,8,4,2022-11-15,20.24,Credit Card,Gift,Completed
17525,4681,23,8,3,2022-11-16,4223.72,Check,Gift,Completed
17526,808,23,8,3,2022-11-16,94.68,Credit Card,Gift,Completed
17527,943,23,8,3,2022-11-16,80.72,Credit Card,Gift,Completed
17528,3978,23,8,4,2022-11-16,73.52,Credit Card,Gift,Completed
17529,3426,23,8,3,2022-11-14,1164.78,Check,Gift,Completed
17530,1079,23,8,3,2022-11-15,105.36,Credit Card,Gift,Completed
17531,3429,23,8,3,2022-11-15,513.58,ACH,Gift,Completed
17532,2052,23,8,3,2022-11-16,117.54,Check,Gift,Completed
17533,3895,23,8,4,2022-11-14,130.42,Credit Card,Gift,Completed
17534,2389,23,8,4,2022-11-16,29855.6,Other,Gift,Completed
17535,2982,23,8,3,2022-11-16,65.76,Credit Card,Gift,Completed
17536,567,23,8,3,2022-11-15,2199.22,Credit Card,Gift,Completed
17537,4321,23,8,3,2022-11-16,89.56,ACH,Gift,Completed
17538,3810,23,8,3,2022-11-16,123.82,Credit Card,Gift,Completed
17539,2117,23,8,4,2022-11-16,203.9,Credit Card,Gift,Completed
17540,2130,23,8,3,2022-11-16,45.38,Check,Gift,Completed
17541,53,23,8,7,2022-11-16,17687.48,Check,Gift,Completed
17542,2662,23,8,3,2022-11-15,155.34,Credit Card,Gift,Completed
17543,4249,23,8,3,2022-11-15,80.92,Credit Card,Gift,Completed
17544,1597,23,8,3,2022-11-16,41.32,Other,Gift,Completed
17545,3852,23,8,3,2022-11-16,14.86,ACH,Gift,Completed
17546,4748,23,8,4,2022-11-15,127.9,ACH,Gift,Completed
17547,108,23,8,3,2022-11-16,1062.06,Check,Gift,Completed
17548,2354,23,8,3,2022-11-16,102.54,ACH,Gift,Completed
17549,4397,23,8,3,2022-11-15,48.4,Credit Card,Gift,Completed
17550,3792,23,8,3,2022-11-15,14.66,Check,Gift,Completed
17551,3476,23,8,3,2022-11-15,150.06,Check,Gift,Completed
17552,3769,23,8,3,2022-11-16,238.26,Check,Gift,Completed
17553,1267,23,8,3,2022-11-15,139.02,Credit Card,Gift,Completed
17554,4753,23,8,4,2022-11-15,172.26,Credit Card,Gift,Completed
17555,4803,23,8,4,2022-11-16,93.12,Credit Card,Gift,Completed
17556,2519,23,8,4,2022-11-16,235.16,Check,Gift,Completed
17557,2130,23,8,3,2022-11-15,83.2,Credit Card,Gift,Completed
17558,2323,23,8,4,2022-11-15,667.34,Credit Card,Gift,Completed
17559,140,23,8,3,2022-11-14,3907.42,Check,Gift,Completed
17560,4123,23,8,3,2022-11-15,3850.66,Check,Gift,Completed
17561,4238,23,8,4,2022-11-16,78.94,Cash,Gift,Completed
17562,4770,23,8,4,2022-11-16,182.52,Credit Card,Gift,Completed
17563,2011,23,8,3,2022-11-14,724.6,Credit Card,Gift,Completed
17564,857,23,8,3,2022-11-16,17.42,Credit Card,Gift,Completed
17565,2937,23,8,4,2022-11-16,202.64,ACH,Gift,Completed
17566,3532,23,8,3,2022-11-14,40.06,Cash,Gift,Completed
17567,2669,23,8,3,2022-11-15,159.76,Credit Card,Gift,Completed
17568,3533,23,8,3,2022-11-15,555.5,Credit Card,Gift,Completed
17569,4631,23,8,3,2022-11-16,112.62,Credit Card,Gift,Completed
17570,1655,23,8,3,2022-11-15,31.82,Credit Card,Gift,Completed
17571,2080,23,8,3,2022-11-16,43.94,ACH,Gift,Completed
17572,1031,23,8,3,2022-11-16,788.12,Check,Gift,Completed
17573,1524,23,8,3,2022-11-15,37.78,Check,Gift,Completed
17574,2600,23,8,3,2022-11-16,153.76,Credit Card,Gift,Completed
17575,1578,23,8,3,2022-11-16,53.66,Credit Card,Gift,Completed
17576,910,23,8,3,2022-11-16,167.32,Check,Gift,Completed
17577,1025,23,8,3,2022-11-15,154.2,ACH,Gift,Completed
17578,4103,23,8,7,2022-11-15,327.08,Other,Gift,Completed
17579,2757,23,8,3,2022-11-15,24.86,Credit Card,Gift,Completed
17580,2601,23,8,3,2022-11-16,54.82,Check,Gift,Completed
17581,3611,23,8,3,2022-11-16,26.82,Credit Card,Gift,Completed
17582,258,23,8,3,2022-11-15,316.54,Check,Gift,Completed
17583,3337,23,8,4,2022-11-14,51.14,Check,Gift,Completed
17584,3384,23,8,3,2022-11-15,59.76,Credit Card,Gift,Completed
17585,2980,23,8,7,2022-11-15,58.0,Check,Gift,Completed
17586,1160,23,8,4,2022-11-15,555.4,Credit Card,Gift,Completed
17587,2080,23,8,3,2022-11-16,152.9,ACH,Gift,Completed
17588,2722,23,8,7,2022-11-15,137.48,Credit Card,Gift,Completed
17589,4945,23,8,7,2022-11-15,45.24,Credit Card,Gift,Completed
17590,3204,23,8,4,2022-11-16,180.0,Credit Card,Gift,Completed
17591,927,23,8,3,2022-11-14,225.94,Credit Card,Gift,Completed
17592,2082,23,8,4,2022-11-14,42.76,Other,Gift,Completed
17593,1850,23,8,3,2022-11-15,411.9,ACH,Gift,Completed
17594,3441,23,8,3,2022-11-15,1271.9,Check,Gift,Completed
17595,254,23,8,7,2022-11-16,4816.78,Credit Card,Gift,Completed
17596,3549,23,8,3,2022-11-15,210.5,ACH,Gift,Completed
17597,3204,23,8,4,2022-11-16,58.72,Credit Card,Gift,Completed
17598,1771,23,8,3,2022-11-15,188.14,Check,Gift,Completed
17599,1570,23,8,3,2022-11-15,86.2,Credit Card,Gift,Completed
17600,3009,23,8,3,2022-11-15,210.2,Check,Gift,Completed
17601,364,23,8,4,2022-11-15,558.0,ACH,Gift,Completed
17602,364,23,8,7,2022-11-16,404.99199999999996,Credit Card,Gift,Completed
17603,364,23,8,3,2022-11-16,660.8419999999999,Check,Gift,Completed
17604,115,23,8,4,2022-11-16,13921.26,ACH,Gift,Completed
17605,3726,23,8,3,2022-11-15,1047.3,Check,Gift,Completed
17606,2942,23,8,3,2022-11-15,146.82,Credit Card,Gift,Completed
